respondent_id,survey_weight,school_enrollment,employment_status,prepared_for_independence,advice_finances,advice_career,advice_mental_health,advice_physical_health,advice_friendships,relies_on_parents_emotionally,phone_video_frequency,text_frequency,in_person_frequency,financial_independence,received_financial_help,lives_with_parents,relationship_rating,true_self_with_parent,parent_relies_on_child_emotionally,knows_parent_beyond_parent_role,parent_involvement_level,communication_satisfaction,age_group,gender,education_level,race_ethnicity,marital_status,income_tier,census_region
202001018990,0.8848064560903807,Not enrolled in school,Working full time,Not at all,Never,Never,Never,Never,Never,Not at all,A few times a week,A few times a week,A few times a week,Completely,No,Does not live with a parent,Very good,All of the time,Some,Very well,Less involved than desired,Less often than desired,30–34,Man,High school or less,"Asian, non-Hispanic",Married,Middle income,Midwest
202001019036,0.8310509683805487,Not enrolled in school,Unable to work due to disability,A great deal,Very often,Never,Sometimes,Rarely,Rarely,Some,A few times a week,A few times a week,A few times a week,Completely,No,Does not live with a parent,Excellent,All of the time,Not much,Extremely well,As involved as desired,About as often as desired,30–34,Man,Some college,"White, non-Hispanic",Married,Upper income,South
202001019103,0.3643134580686917,Not enrolled in school,Working full time,Some,Rarely,Rarely,Rarely,Never,Rarely,Not much,A few times a month,A few times a month,Less than once a month,Completely,No,Does not live with a parent,Good,Most of the time,Not much,Somewhat well,More involved than desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Living with a partner,Upper income,Northeast
202001019449,0.3621445035078066,Not enrolled in school,Working full time,Some,Rarely,Never,Rarely,Rarely,Rarely,Not at all,Once a month,A few times a week,A few times a week,Completely,Yes,Does not live with a parent,Good,Some of the time,A fair amount,Somewhat well,More involved than desired,About as often as desired,30–34,Woman,College graduate or higher,Hispanic,Divorced,Lower income,South
202001019486,1.4389078105361552,Not enrolled in school,Working full time,A great deal,Very often,Extremely often,Sometimes,Very often,Very often,A fair amount,A few times a week,A few times a week,A few times a month,Mostly,Yes,Does not live with a parent,Very good,Most of the time,A fair amount,Extremely well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"White, non-Hispanic",Never married,Middle income,Northeast
202001019834,0.7272991703363559,Not enrolled in school,Working full time,A fair amount,Never,Never,Rarely,Never,Never,Not at all,Never,Never,Never,Completely,No,Does not live with a parent,Poor,All of the time,Not at all,Somewhat well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,Hispanic,Married,Middle income,Midwest
202001019914,0.3094876050075748,Not enrolled in school,Working full time,A great deal,Sometimes,Very often,Sometimes,Sometimes,Sometimes,Some,A few times a week,A few times a week,A few times a week,Completely,No,Does not live with a parent,Very good,Most of the time,Some,Somewhat well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Married,Upper income,Midwest
202001019935,0.296466467252313,Not enrolled in school,Working part time,A fair amount,Sometimes,Rarely,Never,Sometimes,Never,Not much,A few times a month,A few times a month,Once a month,Completely,No,Does not live with a parent,Good,Some of the time,Not at all,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Asian, non-Hispanic",Married,Middle income,West
202001019996,3.706749873324187,Not enrolled in school,Working full time,A fair amount,Sometimes,Very often,Very often,Sometimes,Never,A great deal,A few times a month,A few times a week,A few times a month,Completely,No,Does not live with a parent,Poor,Rarely,Not at all,Not well at all,As involved as desired,About as often as desired,18–29,Man,Some college,Hispanic,Living with a partner,Middle income,South
202001020117,0.9500325404573776,Not enrolled in school,Working full time,A fair amount,Very often,Rarely,Sometimes,Sometimes,Sometimes,A fair amount,Once a month,A few times a month,At least once a day,Somewhat,No,Lives with at least one parent,Very good,All of the time,Not much,Not too well,More involved than desired,About as often as desired,18–29,Woman,College graduate or higher,"Black, non-Hispanic",Never married,Lower income,South
202001020225,0.2813866982920708,Not enrolled in school,Working full time,A fair amount,Rarely,Rarely,Rarely,Rarely,Never,Some,A few times a month,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Very good,Some of the time,Some,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"White, non-Hispanic",Never married,Upper income,Northeast
202001020451,3.3942528032714065,2-year college or technical school,Working full time,A fair amount,Never,Rarely,Rarely,Rarely,Rarely,Not much,Less than once a month,Once a month,At least once a day,Completely,No,Lives with at least one parent,Very good,Most of the time,A fair amount,Somewhat well,As involved as desired,About as often as desired,18–29,Woman,Some college,Hispanic,Married,Lower income,South
202001020573,4.515887184600254,4-year college or graduate school,Working full time,Not much,Never,Never,Never,Never,Never,Not at all,Once a month,A few times a month,A few times a month,Completely,No,Does not live with a parent,Good,Rarely,Not much,Not too well,Less involved than desired,Less often than desired,18–29,Woman,High school or less,Hispanic,Never married,Lower income,West
202001020827,5.0129015631367055,4-year college or graduate school,Working full time,A fair amount,Very often,Very often,Very often,Sometimes,Very often,A fair amount,,,,Mostly,No,Lives with all parents,Very good,Some of the time,Some,Very well,As involved as desired,More often than desired,18–29,Woman,Some college,Hispanic,Never married,Middle income,South
202001020855,1.3104770225377815,4-year college or graduate school,Working full time,A great deal,Extremely often,Extremely often,Sometimes,Rarely,Rarely,Some,A few times a week,A few times a week,Once a month,Mostly,No,Does not live with a parent,Excellent,Most of the time,Some,Extremely well,As involved as desired,Less often than desired,18–29,Man,College graduate or higher,"White, non-Hispanic",Living with a partner,Upper income,Midwest
202001021053,1.079388720397373,Not enrolled in school,Not currently working for pay,Not at all,Never,Rarely,Rarely,Never,Never,Not much,A few times a week,A few times a week,A few times a month,Completely,No,Does not live with a parent,Very good,All of the time,Not much,Not too well,As involved as desired,About as often as desired,30–34,Woman,Some college,"White, non-Hispanic",Married,Lower income,Midwest
202001021112,2.200632574935588,Not enrolled in school,Working full time,A great deal,Extremely often,Extremely often,Extremely often,Extremely often,Extremely often,A great deal,A few times a month,A few times a month,Once a month,Mostly,Yes,Does not live with a parent,Excellent,All of the time,Not at all,Extremely well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,Hispanic,Never married,Middle income,South
202001021158,0.8157261016517448,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Some,A few times a month,At least once a day,Less than once a month,Completely,No,Does not live with a parent,Very good,All of the time,A fair amount,Very well,As involved as desired,Less often than desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Married,Upper income,South
202001021262,0.484303281475844,Not enrolled in school,Working full time,A fair amount,Sometimes,Very often,Extremely often,Sometimes,Very often,A great deal,A few times a week,A few times a week,Less than once a month,Mostly,Yes,Does not live with a parent,Excellent,All of the time,A fair amount,Extremely well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Married,Lower income,South
202001021479,3.0136696179018405,Not enrolled in school,Working full time,A fair amount,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,A fair amount,At least once a day,At least once a day,A few times a month,Completely,Yes,Does not live with a parent,Good,Most of the time,Some,Not too well,As involved as desired,Less often than desired,18–29,Woman,College graduate or higher,Hispanic,Living with a partner,,West
202001021489,1.0008957400244654,2-year college or technical school,Working full time,A fair amount,Never,Sometimes,Rarely,Sometimes,Rarely,Not at all,A few times a week,A few times a month,At least once a day,Mostly,No,Lives with at least one parent,Fair,Rarely,A fair amount,Extremely well,More involved than desired,More often than desired,30–34,Woman,Some college,Hispanic,Never married,Lower income,West
202001021519,0.7969117170619365,Not enrolled in school,Working full time,A great deal,Extremely often,Extremely often,Extremely often,Extremely often,Extremely often,A great deal,A few times a week,A few times a week,A few times a week,Mostly,No,Does not live with a parent,Excellent,All of the time,A great deal,Extremely well,As involved as desired,About as often as desired,30–34,Woman,High school or less,"Black, non-Hispanic",Married,Lower income,South
202001021534,0.2219365532857432,4-year college or graduate school,Working full time,Not much,Rarely,Never,Rarely,Never,Never,Not at all,Once a month,A few times a month,Once a month,Completely,Yes,Does not live with a parent,Good,Most of the time,Some,Not too well,As involved as desired,About as often as desired,30–34,Woman,High school or less,Hispanic,Never married,Lower income,South
202001021919,0.3849054241379029,Not enrolled in school,Working part time,A fair amount,Rarely,Sometimes,Sometimes,Very often,Rarely,A great deal,A few times a week,At least once a day,A few times a month,Mostly,Yes,Does not live with a parent,Fair,Some of the time,Not much,Not too well,Less involved than desired,Less often than desired,30–34,Woman,Some college,"White, non-Hispanic",Married,Middle income,Midwest
