QKEY,INTERVIEW_START_W137,INTERVIEW_END_W137,DEVICE_TYPE_W137,LANG_W137,XSAMPLE_W137,XMARITAL_W137,XKIDS1_W137,XKIDS2_W137,XEVERMAR_W137,SCHLMOD_W137,LIVINGPAR2_W137,PARENTNUM_W137,PARENT_GEND_1_W137,PARENT_GEND_2_W137,PARENT_GEND_3_W137,PARENT_GEND_4_W137,PARENT_GEND_5_W137,PARENT_GEND_6_W137,PARENT_GEND_7_W137,PARENT_GEND_8_W137,PARENT_GEND_9_W137,PARENT_CONTACT_1_W137,PARENT_CONTACT_2_W137,PARENT_CONTACT_3_W137,PARENT_CONTACT_4_W137,PARENT_CONTACT_5_W137,PARENT_CONTACT_6_W137,PARENT_CONTACT_7_W137,PARENT_CONTACT_8_W137,PARENT_CONTACT_9_W137,DOV_PARENT_SELECT_W137,DOV_PARENT_GENDER_W137,CPREPARE_W137,CADVICE_a_W137,CADVICE_b_W137,CADVICE_c_W137,CADVICE_d_W137,CADVICE_e_W137,CADVICE_f_W137,CADVICE_g_W137,CADVICE_h_W137,CDISAGREE_a_W137,CDISAGREE_b_W137,CDISAGREE_c_W137,CDISAGREE_d_W137,CDISAGREE_e_W137,CDISAGREE_f_W137,CDISAGREE_g_W137,CDISAGREE_h_W137,CEMOTIONAL1_W137,CLIVEPAR1_W137,CCOMMPAR1_a_W137,CCOMMPAR1_b_W137,CCOMMPAR1_c_W137,EMPLSIT_W137,MARRYPREF1_W137,CMARRY2_W137,CHILDPREF_W137,CCHILD_W137,CFINANCES1_W137,CFINANCES2_W137,CFINANCES3_W137,CFINANCES4_a_W137,CFINANCES4_b_W137,CFINANCES4_c_W137,CFINANCES4_d_W137,CFINANCES4_e_W137,CFINANCES5_W137,CRATEREL_W137,CTRUSELF_W137,CEMOTIONAL2_W137,CPARKNOW_W137,CINVOLV_W137,CCOMMPAR2_W137,CLIVEPAR2_W137,CLIVEPAR3_a_W137,CLIVEPAR3_b_W137,CLIVEPAR3_c_W137,CLIVEPAR3_d_W137,CLIVEPAR3_e_W137,CLIVEPAR5_a_W137,CLIVEPAR5_b_W137,CHILDGRP_1_W137,CHILDGRP_1_REFUSED_W137,CHILDGRP_2_W137,CHILDGRP_2_REFUSED_W137,CHILDGRP_3_W137,CHILDGRP_3_REFUSED_W137,CHILD_AGE_1_RECODE_W137,CHILD_AGE_2_RECODE_W137,CHILD_AGE_3_RECODE_W137,CHILD_AGE_4_RECODE_W137,CHILD_AGE_5_RECODE_W137,CHILD_AGE_6_RECODE_W137,CHILD_AGE_7_RECODE_W137,CHILD_AGE_8_RECODE_W137,CHILD_AGE_9_RECODE_W137,CHILDTOTAL_W137,CHILD_GEND_1_W137,CHILD_GEND_2_W137,CHILD_GEND_3_W137,CHILD_GEND_4_W137,CHILD_GEND_5_W137,CHILD_GEND_6_W137,CHILD_GEND_7_W137,CHILD_GEND_8_W137,CHILD_GEND_9_W137,CHILD_CONTACT_1_W137,CHILD_CONTACT_2_W137,CHILD_CONTACT_3_W137,CHILD_CONTACT_4_W137,CHILD_CONTACT_5_W137,CHILD_CONTACT_6_W137,CHILD_CONTACT_7_W137,CHILD_CONTACT_8_W137,CHILD_CONTACT_9_W137,DOV_CHILD_SELECT_W137,DOV_CHILD_GENDER_W137,PSUCCESS_W137,PPREPARE_W137,PADVICE_a_W137,PADVICE_b_W137,PADVICE_c_W137,PADVICE_d_W137,PADVICE_e_W137,PADVICE_f_W137,PADVICE_g_W137,PDISAGREE_a_W137,PDISAGREE_b_W137,PDISAGREE_c_W137,PDISAGREE_d_W137,PDISAGREE_e_W137,PDISAGREE_f_W137,PDISAGREE_g_W137,PPASTADV_W137,PEMOTIONAL1_W137,PLIVECHILD1_W137,PCOMMCHILD1_a_W137,PCOMMCHILD1_b_W137,PCOMMCHILD1_c_W137,PFINANCES1_W137,PFINANCES2_W137,PFINANCES3_W137,PFINANCES4_W137,PRATEREL_W137,PTRUKNOW_W137,PEMOTIONAL2_W137,PFEEL_a_W137,PFEEL_b_W137,PFEEL_c_W137,PFEEL_d_W137,PCINVOLV_W137,PCOMMCHILD2_W137,PMONITOR_W137,PLIVECHILD2_W137,PLIVECHILD3_a_W137,PLIVECHILD3_b_W137,CDISABIL_W137,PMILESTONE1_a_W137,PMILESTONE1_b_W137,PMILESTONE1_c_W137,PMILESTONE1_d_W137,PMILESTONE2_W137,PMILESTONE3_W137,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W137_CHILD,WEIGHT_W137_PARENT
201901071841,2023-10-27T18:24:09Z,2023-10-27T18:30:59Z,2,1,1,6,2,2,2,3.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,,,3.0,2.0,2.0,5.0,4.0,5.0,,,5.0,3.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1,1,2,2,4,1,7.0,1,1,3,1,6,1,1.0,1,5,2,,2,3,1,5,3,1.0,2,2,0.0718679399810978,
201901072006,2023-10-29T11:15:44Z,2023-10-29T11:20:35Z,2,2,1,1,2,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,,5.0,,4.0,5.0,5.0,4.0,4.0,,4.0,,4.0,3.0,3.0,2.0,5.0,1.0,,,1.0,3.0,1.0,,2.0,,,,,,1.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,6.0,2,2,1,2,4,1,8.0,2,1,3,4,1,2,2.0,2,6,4,2.0,2,4,3,6,4,1.0,2,2,0.146005372774848,
201901073016,2023-10-29T12:16:12Z,2023-10-29T12:21:27Z,2,1,1,6,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,,,1.0,1.0,3.0,5.0,2.0,6.0,,,4.0,1.0,,,,1.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,5.0,3.0,4.0,3.0,,2.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1,1,2,1,5,1,1.0,1,1,3,1,6,9,,3,6,2,,2,4,1,2,5,1.0,2,1,0.018203731119452,
201901073020,2023-10-27T22:06:00Z,2023-10-27T22:41:26Z,2,1,1,1,1,2,1,3.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,,4.0,3.0,2.0,5.0,5.0,3.0,5.0,,4.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,,,,,1.0,,2.0,,,,,,2.0,1.0,1.0,5.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1,2,1,2,4,1,3.0,1,1,3,1,1,2,2.0,2,5,1,,1,1,1,8,2,1.0,2,2,0.0496687506484608,
201901074251,2023-10-29T05:29:03Z,2023-10-29T20:32:12Z,2,1,1,4,2,1,1,4.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,99.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,,5.0,3.0,4.0,3.0,4.0,3.0,4.0,,4.0,4.0,2.0,3.0,2.0,2.0,1.0,,,,,3.0,2.0,2.0,,,,,,2.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,99.0,4.0,,1.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,2,2,3,1,4.0,99,5,3,3,4,2,1.0,2,2,3,1.0,1,2,2,4,5,3.0,1,2,0.4482925185055425,
201901075291,2023-10-27T17:45:22Z,2023-10-27T17:53:52Z,1,1,1,6,2,2,2,4.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,99.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,,,4.0,5.0,5.0,5.0,5.0,4.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,2.0,,,,,,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,,1.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,8.0,1,1,2,1,5,1,1.0,1,1,3,1,6,2,1.0,2,3,2,,2,3,1,8,3,1.0,1,2,0.018203731119452,
201901076034,2023-10-27T21:46:30Z,2023-10-27T22:02:03Z,2,2,1,1,1,2,1,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,5.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,,,,,1.0,,2.0,,,,,,1.0,2.0,1.0,5.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1,2,1,2,4,1,6.0,2,1,3,4,1,12,,3,4,4,1.0,1,2,3,3,3,1.0,2,1,0.0303889256902624,
201901076883,2023-10-28T19:19:59Z,2023-10-28T19:23:57Z,2,2,1,2,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,,3.0,3.0,3.0,3.0,3.0,,3.0,,5.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,,2.0,,,,,,1.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,1,1,1,3,2,1,1.0,1,1,3,1,2,12,,3,5,3,2.0,2,3,1,2,2,1.0,2,1,0.2109893756172643,
201901077442,2023-10-27T16:58:09Z,2023-10-27T17:08:48Z,2,1,1,2,1,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,2.0,,,,,,,,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,,5.0,4.0,4.0,5.0,4.0,5.0,5.0,,5.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,5.0,,,1.0,,2.0,,,,,,1.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,2,2,2,3,1,8.0,1,1,3,1,2,2,2.0,2,5,4,2.0,2,3,2,1,3,1.0,2,1,0.0692945767653117,
201901078175,2023-10-30T10:16:44Z,2023-10-30T10:22:27Z,2,2,1,1,1,2,1,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,3.0,2.0,5.0,5.0,5.0,6.0,5.0,,5.0,5.0,2.0,3.0,1.0,1.0,3.0,3.0,,,,,1.0,,2.0,,,,,,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1,2,2,1,5,1,2.0,99,1,3,2,1,2,2.0,2,2,3,1.0,1,2,1,9,3,1.0,2,2,0.018203731119452,
201901078829,2023-10-27T16:57:33Z,2023-10-27T17:03:17Z,2,2,1,1,1,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,5.0,5.0,5.0,6.0,5.0,,5.0,5.0,2.0,3.0,3.0,2.0,5.0,1.0,,,,,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,9.0,1,2,2,3,1,1,5.0,99,5,3,3,1,12,,3,3,3,2.0,2,4,2,2,4,4.0,1,1,0.0689900688756786,
202001000247,2023-10-28T05:01:06Z,2023-10-28T05:06:00Z,2,1,1,6,2,2,2,3.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,,,4.0,3.0,4.0,4.0,4.0,5.0,,,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,,,,,,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,,2.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,9.0,2,1,1,2,4,2,,1,1,1,1,6,2,2.0,2,3,2,,2,3,1,7,3,2.0,1,2,4.05947643305341,
202001000636,2023-10-27T23:17:21Z,2023-10-27T23:27:57Z,1,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,4.0,1.0,4.0,5.0,3.0,,,5.0,5.0,5.0,3.0,4.0,3.0,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,,2.0,,,,,,1.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,,1.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,8.0,1,1,1,1,5,1,1.0,2,1,3,4,6,2,2.0,2,6,2,,2,3,1,5,2,1.0,2,2,3.293889988293355,
202001000711,2023-10-27T21:29:38Z,2023-10-27T21:33:15Z,2,1,1,1,1,2,1,3.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,,5.0,4.0,5.0,2.0,1.0,5.0,3.0,,1.0,3.0,5.0,3.0,3.0,2.0,5.0,1.0,,,,,1.0,,2.0,,,,,,1.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,8.0,2,1,2,2,3,2,,1,1,1,1,1,1,1.0,1,4,2,,2,3,1,9,3,1.0,1,2,0.7363108025505943,
202001000905,2023-10-27T18:23:33Z,2023-10-27T18:26:34Z,2,1,1,6,2,2,2,4.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,99.0,2.0,1.0,4.0,3.0,5.0,4.0,5.0,4.0,,,4.0,3.0,3.0,4.0,4.0,4.0,,,4.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,3.0,4.0,1.0,,2.0,,,,,,2.0,1.0,1.0,5.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,8.0,1,1,2,1,5,2,,1,1,1,1,6,9,,3,6,2,,2,4,1,7,5,1.0,2,3,0.7179800469437335,
202001000908,2023-10-27T17:21:01Z,2023-10-27T17:24:09Z,2,1,1,1,1,2,1,4.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,99.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,2.0,4.0,5.0,5.0,4.0,4.0,,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,1.0,,2.0,,,,,,2.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,8.0,1,2,2,2,3,1,1.0,1,1,3,1,1,1,1.0,1,2,3,1.0,1,1,2,1,2,1.0,1,1,0.7350288913345794,
202001000993,2023-10-29T13:43:31Z,2023-10-29T13:49:02Z,2,1,1,1,2,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,4.0,3.0,3.0,4.0,4.0,,3.0,,4.0,3.0,2.0,2.0,5.0,1.0,,,1.0,3.0,1.0,,2.0,,,,,,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,2,1,1,5,2,,1,1,1,1,1,1,1.0,1,3,2,,2,4,1,9,4,1.0,2,3,0.4345255267885037,
202001001013,2023-10-26T20:42:22Z,2023-10-26T20:44:37Z,2,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,,,5.0,4.0,3.0,4.0,5.0,3.0,,,5.0,1.0,,,,1.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,,,,,,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,,1.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3,1,1,2,3,2,,1,1,1,1,6,9,,3,6,2,,2,3,1,7,3,1.0,2,2,2.780557898206207,
202001001424,2023-10-27T17:03:10Z,2023-10-27T17:14:13Z,1,1,1,6,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,,,99.0,3.0,99.0,99.0,5.0,99.0,,,3.0,3.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,3.0,99.0,99.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,8.0,2,2,1,2,3,2,,1,1,1,1,6,12,,3,6,3,2.0,2,3,1,9,3,1.0,2,3,0.8640159398634466,
202001001612,2023-10-29T13:08:53Z,2023-11-05T11:46:18Z,2,1,1,2,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,,3.0,,3.0,3.0,4.0,3.0,3.0,,3.0,,4.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,,2.0,,,,,,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2,2,3,1,5,2,,1,4,4,1,2,12,,3,6,2,,2,4,1,9,4,1.0,2,2,0.3400020017875963,
202001001661,2023-10-27T20:40:45Z,2023-10-27T20:46:20Z,2,1,1,6,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,4.0,5.0,4.0,4.0,5.0,4.0,,,2.0,1.0,,,,2.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,,2.0,2.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2,1,2,1,5,1,8.0,1,1,3,1,6,2,2.0,2,5,4,2.0,2,4,3,2,4,1.0,2,1,1.2950737642354686,
202001001670,2023-10-29T12:15:29Z,2023-10-29T12:19:10Z,2,1,1,2,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,,4.0,,5.0,3.0,5.0,4.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,,2.0,,,,,,2.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2,1,1,2,3,2,,1,1,1,1,2,2,2.0,2,2,2,,2,3,1,9,3,1.0,2,3,1.4965598625662515,
202001001865,2023-10-30T00:27:43Z,2023-10-30T00:33:55Z,2,1,1,1,2,2,1,2.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,,5.0,5.0,5.0,5.0,4.0,,5.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,5.0,1.0,,2.0,,,,,,1.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,2,1,2,2,3,1,1.0,1,1,3,1,1,1,2.0,1,5,3,2.0,2,3,1,5,3,1.0,2,2,0.3332375034132079,
202001002018,2023-10-27T18:02:17Z,2023-10-27T18:12:39Z,2,1,1,1,1,2,1,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,4.0,4.0,6.0,5.0,,5.0,4.0,5.0,3.0,3.0,2.0,5.0,1.0,,,,,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,4.0,2.0,1.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,8.0,3,2,2,1,5,2,,1,1,1,1,1,1,1.0,1,2,3,1.0,1,2,1,9,3,2.0,1,2,0.3394019902831837,
202001002224,2023-10-28T20:36:32Z,2023-10-28T20:40:53Z,2,1,1,2,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,,4.0,,3.0,3.0,4.0,2.0,4.0,,5.0,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,9.0,1,2,1,3,2,1,1.0,1,1,3,1,2,9,,3,5,2,,2,4,1,2,5,1.0,2,1,2.3171055089138024,
202001002475,2023-11-01T14:51:50Z,2023-11-01T14:56:27Z,2,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,,,4.0,5.0,5.0,3.0,3.0,4.0,,,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,8.0,2,1,2,2,4,2,,1,1,1,1,6,9,,3,6,2,,2,4,1,1,5,2.0,2,1,1.9815262913200071,
202001002592,2023-10-28T15:29:07Z,2023-10-28T15:55:32Z,1,1,1,6,2,2,2,3.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,99.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,,,3.0,5.0,4.0,4.0,4.0,4.0,,,3.0,1.0,,,,1.0,1.0,3.0,1.0,3.0,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,9.0,1,1,1,1,5,1,1.0,1,5,3,1,6,2,2.0,2,2,2,,2,4,1,2,4,1.0,2,1,1.0592916784825823,
